,brand,model,price_in_pln,mileage,gearbox,engine_capacity,fuel_type,city,voivodeship,year
89957,volvo,Volvo V90,159900.0,204 000 km,automatic,1 969 cm3,Diesel,Warszawa,Mazowieckie,2016
89958,volvo,Volvo V90,159900.0,204 000 km,automatic,1 969 cm3,Diesel,Warszawa,Mazowieckie,2016
89959,volvo,Volvo V60,61900.0,198 190 km,automatic,2 000 cm3,Diesel,Wieliczka,Małopolskie,2019
89960,volvo,Volvo S90 T4 Inscription,164900.0,198 190 km,automatic,2 000 cm3,Diesel,Poznań,Wielkopolskie,2019
89961,volvo,Volvo V60 T3 Geartronic,68900.0,122 903 km,automatic,2 000 cm3,Benzyna,Toruń,Kujawsko-pomorskie,2017
89962,volvo,Volvo V90 Cross Country,179900.0,122 903 km,automatic,2 000 cm3,Benzyna,Jawornik,Małopolskie,2017
89963,volvo,Volvo XC 90 T8 AWD Plug-In Hybrid Inscription 7os,179000.0,135 241 km,automatic,1 969 cm3,Diesel,Bielsko-Biała,Śląskie,2017
89964,volvo,Volvo XC 40 D3 Momentum,138854.0,135 241 km,automatic,1 969 cm3,Diesel,Kościerzyna,Pomorskie,2017
89965,volvo,Volvo XC 60,149900.0,126 108 km,automatic,1 969 cm3,Diesel,Lublin,Lubelskie,2019
89966,volvo,Volvo V60 D3 Drive-E Momentum,88000.0,126 108 km,automatic,1 969 cm3,Diesel,Rybnik,Śląskie,2019
89967,volvo,Volvo XC 90 T8 AWD Plug-In Hybrid R-Design 7os,185000.0,129 270 km,automatic,1 969 cm3,Diesel,Gdynia,Pomorskie,2019
89968,volvo,Volvo S60 T5 Drive-E Momentum,61800.0,129 270 km,automatic,1 969 cm3,Diesel,Wołomin,Mazowieckie,2019
89969,volvo,Volvo XC 60 T5 Momentum,88000.0,81 472 km,automatic,1 969 cm3,Benzyna,Katowice,Śląskie,2018
89970,volvo,Volvo XC 60 T5 Drive-E R-Design Momentum,82000.0,81 472 km,automatic,1 969 cm3,Benzyna,Biłgoraj,Lubelskie,2018
89971,volvo,Volvo S60 D2 Drive-E Momentum,68999.0,102 000 km,automatic,1 969 cm3,Benzyna,Morzyczyn,Zachodniopomorskie,2017
89972,volvo,Volvo V40 Cross Country T4 AWD Geartronic Ocean Race,87500.0,102 000 km,automatic,1 969 cm3,Benzyna,Warszawa,Mazowieckie,2017
89973,volvo,Volvo S90 D5 AWD Inscription,156500.0,173 000 km,automatic,1 969 cm3,Diesel,Warszawa,Mazowieckie,2018
89974,volvo,Volvo XC 60 D3 Drive-E Summum,88888.0,173 000 km,automatic,1 969 cm3,Diesel,Żyrardów,Mazowieckie,2018
89975,volvo,Volvo XC 60 D4 Inscription,79900.0,66 000 km,automatic,1 969 cm3,Benzyna,Tychy,Śląskie,2016
89976,volvo,Volvo V40 D2 Drive-E Momentum,57900.0,66 000 km,automatic,1 969 cm3,Benzyna,Toruń,Kujawsko-pomorskie,2016
89977,volvo,Volvo V60 D3 Drive-E Summum,67900.0,136 000 km,automatic,1 969 cm3,Diesel,Grudziądz,Kujawsko-pomorskie,2017
89978,volvo,Volvo V40,80000.0,136 000 km,automatic,1 969 cm3,Diesel,Łódź,Łódzkie,2017
89979,volvo,Volvo V60 D3 Geartronic Momentum,89900.0,152 500 km,automatic,1 969 cm3,Diesel,Stargard Szczeciński,Zachodniopomorskie,2017
89980,volvo,Volvo XC 60,85900.0,152 500 km,automatic,1 969 cm3,Diesel,Morzyczyn,Zachodniopomorskie,2017
89981,volvo,Volvo S60 T5 Drive-E R-Design Kinetic,70900.0,107 000 km,automatic,1 969 cm3,Diesel,Szymiszów-Osiedle,Opolskie,2018
89982,volvo,Volvo XC 90 D5 AWD Momentum,149800.0,107 000 km,automatic,1 969 cm3,Diesel,Poznań,Wielkopolskie,2018
89983,volvo,Volvo XC 60 B4 D Momentum,98900.0,207 000 km,automatic,1 969 cm3,Diesel,Wyszków,Mazowieckie,2017
89984,volvo,Volvo S60 T5 Drive-E R-Design Summum,65900.0,207 000 km,automatic,1 969 cm3,Diesel,Gocław,Mazowieckie,2017
89985,volvo,Volvo V60 D3 Geartronic Momentum,59900.0,147 717 km,automatic,1 969 cm3,Diesel,Żywiec,Śląskie,2016
89986,volvo,Volvo S60,68500.0,147 717 km,automatic,1 969 cm3,Diesel,Gdańsk,Pomorskie,2016
89987,volvo,Volvo V60,124900.0,95 227 km,automatic,1 969 cm3,Benzyna,Kołobrzeg,Zachodniopomorskie,2017
89988,volvo,Volvo V90 Cross Country D4 AWD Pro,139500.0,95 227 km,automatic,1 969 cm3,Benzyna,Warszawa,Mazowieckie,2017
89989,volvo,Volvo XC 90,197000.0,180 000 km,automatic,1 969 cm3,Diesel,Białystok,Podlaskie,2018
89990,volvo,Volvo V40 T3 Drive-E Momentum,60900.0,180 000 km,automatic,1 969 cm3,Diesel,Stare Miasto,Wielkopolskie,2018
89991,volvo,Volvo XC 90 D5 AWD R-Design,129000.0,144 000 km,automatic,1 969 cm3,Diesel,Brzesko,Małopolskie,2017
89992,volvo,Volvo XC 90,249000.0,144 000 km,automatic,1 969 cm3,Diesel,Bielsko-Biała,Śląskie,2017
89993,volvo,Volvo V40,85700.0,108 725 km,automatic,1 969 cm3,Benzyna,Dobrzykowice,Dolnośląskie,2017
89994,volvo,Volvo S60 T5 Drive-E R-Design Momentum,70000.0,108 725 km,automatic,1 969 cm3,Benzyna,Mogilno,Kujawsko-pomorskie,2017
89995,volvo,Volvo XC 90 D5 AWD R-Design,249000.0,185 999 km,automatic,1 969 cm3,Diesel,Łódź,Łódzkie,2015
89996,volvo,Volvo XC 60 D4 Momentum,116000.0,185 999 km,automatic,1 969 cm3,Diesel,Serock,Mazowieckie,2015
89997,volvo,Volvo XC 60 D5 AWD Geartronic RDesign,129000.0,93 300 km,automatic,1 969 cm3,Diesel,Brzesko,Małopolskie,2016
89998,volvo,Volvo XC 90 D5 AWD Inscription,275000.0,93 300 km,automatic,1 969 cm3,Diesel,Giżycko,Warmińsko-mazurskie,2016
89999,volvo,Volvo V60 D3 Geartronic Summum,74900.0,79 000 km,automatic,1 969 cm3,Benzyna,Jaworzno,Śląskie,2016
90000,volvo,Volvo XC 60 D4 R-Design,129900.0,79 000 km,automatic,1 969 cm3,Benzyna,Mysłowice,Śląskie,2016
90001,volvo,Volvo XC 60 T4 Momentum,164555.0,33 800 km,automatic,1 969 cm3,Benzyna,Gdynia,Pomorskie,2019
90002,volvo,Volvo XC 40 D4 AWD,151000.0,33 800 km,automatic,1 969 cm3,Benzyna,Pabianice,Łódzkie,2019
90003,volvo,Volvo V60 CC D3 Drive-E Momentum,72500.0,112 000 km,automatic,1 969 cm3,Diesel,Wrocław,Dolnośląskie,2019
90004,volvo,Volvo V40 CC T3 Drive-E Momentum,75000.0,112 000 km,automatic,1 969 cm3,Diesel,Bolesław,Małopolskie,2019
90005,volvo,Volvo XC 60 D4 AWD Inscription,199900.0,120 000 km,automatic,1 969 cm3,Diesel,Poznań,Wielkopolskie,2015
90006,volvo,Volvo V40 CC T4 AWD Drive-E Momentum,77900.0,120 000 km,automatic,1 969 cm3,Diesel,Radomyśl Wielki,Podkarpackie,2015
90007,volvo,Volvo XC 70 D4 AWD Momentum,64500.0,106 892 km,automatic,1 498 cm3,Benzyna,Lublin,Lubelskie,2017
90008,volvo,Volvo XC 60,68800.0,106 892 km,automatic,1 498 cm3,Benzyna,Rawa Mazowiecka,Łódzkie,2017
90009,volvo,Volvo XC 60 T5 Drive-E Base,78900.0,91 000 km,automatic,1 969 cm3,Diesel,Gdynia,Pomorskie,2019
90010,volvo,Volvo XC 60 D4 Drive-E Summum,96000.0,91 000 km,automatic,1 969 cm3,Diesel,Bolesławiec,Dolnośląskie,2019
90011,volvo,Volvo XC 90 T6 AWD Momentum 7os,130000.0,29 000 km,automatic,1 969 cm3,Benzyna,Częstochowa,Śląskie,2016
90012,volvo,Volvo S90 D5 SCR AWD Inscription,89990.0,29 000 km,automatic,1 969 cm3,Benzyna,Mława,Mazowieckie,2016
90013,volvo,Volvo XC 60,87850.0,386 000 km,automatic,2 400 cm3,Diesel,Garwolin,Mazowieckie,2015
90014,volvo,Volvo V90 D5 AWD Inscription,139600.0,386 000 km,automatic,2 400 cm3,Diesel,Łódź,Łódzkie,2015
90015,volvo,Volvo S60 D4 Drive-E Momentum,62500.0,208 000 km,automatic,2 953 cm3,Benzyna,Kamienica,Opolskie,2015
90016,volvo,Volvo V40,83501.0,208 000 km,automatic,2 953 cm3,Benzyna,Lublin,Lubelskie,2015
90017,volvo,Volvo XC 90 T8 AWD Plug-In Hybrid Inscription 7os,219000.0,221 000 km,automatic,1 969 cm3,Benzyna,Rzeszów,Podkarpackie,2015
90018,volvo,Volvo XC 60 T5 Geartronic Momentum,67500.0,221 000 km,automatic,1 969 cm3,Benzyna,Dębno,Zachodniopomorskie,2015
