,brand,model,price_in_pln,mileage,gearbox,engine_capacity,fuel_type,city,voivodeship,year
1183,audi,Audi A6 40 TDI mHEV Quattro Sport S tronic,179800.0,50 000 km,automatic,3 996 cm3,Benzyna,Góra Kalwaria,Mazowieckie,2020
1184,audi,Audi A4,222328.0,50 000 km,automatic,3 996 cm3,Benzyna,Warszawa,Mazowieckie,2020
1185,audi,Audi e-tron 55 quattro S line,350000.0,35 000 km,automatic,1 498 cm3,Benzyna,Wrocław,Dolnośląskie,2021
1186,audi,Audi A7 45 TFSI mHEV Quattro S tronic,277900.0,35 000 km,automatic,1 498 cm3,Benzyna,Lublin,Lubelskie,2021
1187,audi,Audi Q4 e-tron 40,256357.0,4 000 km,automatic,1 984 cm3,Benzyna,Toruń,Kujawsko-pomorskie,2020
1188,audi,Audi A5 45 TFSI mHEV Quattro Advanced S tronic,169900.0,4 000 km,automatic,1 984 cm3,Benzyna,Sosnowiec,Śląskie,2020
1189,audi,Audi A4 2.0 TDI Sport S tronic,99999.0,7 829 km,automatic,2 967 cm3,Diesel,Gliwice,Śląskie,2021
1190,audi,Audi Q3 45 TFSI Quattro S Line S tronic,134700.0,7 829 km,automatic,2 967 cm3,Diesel,Białystok,Podlaskie,2021
1191,audi,Audi A6 Allroad,354800.0,20 725 km,automatic,2 967 cm3,Diesel,Sosnowiec,Śląskie,2022
1192,audi,Audi A6,276800.0,20 725 km,automatic,2 967 cm3,Diesel,Sosnowiec,Śląskie,2022
1193,audi,Audi Q3,219800.0,69 100 km,automatic,1 968 cm3,Diesel,Sosnowiec,Śląskie,2020
1194,audi,Audi A8 50 TDI quattro tiptronic,290000.0,69 100 km,automatic,1 968 cm3,Diesel,Iława,Warmińsko-mazurskie,2020
1195,audi,Audi A4 2.0 TDI Sport S tronic,169000.0,1 984 cm3,automatic,Benzyna,2023,Kraków,Małopolskie,2023
1196,audi,Audi Q7 55 TFSI mHEV Quattro S Line Tiptr,339000.0,Benzyna,automatic,2022,14 500 km,Bielawa,Dolnośląskie,1 984 cm3
1197,audi,Audi Q5 40 TDI mHEV Quattro S Line S tronic,229900.0,2022,automatic,14 500 km,Elektryczny,Konstancin-Jeziorna,Mazowieckie,Elektryczny
1198,audi,Audi A6,149800.0,34 300 km,automatic,1 984 cm3,Benzyna,Warszawa,Mazowieckie,2021
1199,audi,Audi A4 40 TDI quattro S tronic S line,147000.0,34 300 km,automatic,1 984 cm3,Benzyna,Radom,Mazowieckie,2021
1200,audi,Audi A4 Allroad 45 TFSI mHEV Quattro S tronic,174000.0,10 km,automatic,Elektryczny,2023,Kalisz,Wielkopolskie,2023
1201,audi,Audi TT 45 TFSI Quattro S tronic,250000.0,Elektryczny,automatic,2020,57 710 km,Toruń,Kujawsko-pomorskie,10 km
1202,audi,Audi A4 45 TFSI mHEV Quattro S Line S tronic,195500.0,Benzyna,automatic,2020,57 710 km,Warszawa,Mazowieckie,1 984 cm3
1203,audi,Audi A4 35 TFSI S tronic,128999.0,Benzyna,automatic,2020,169 600 km,Białystok,Podlaskie,1 984 cm3
1204,audi,Audi A6 40 TDI mHEV Quattro Sport S tronic,277000.0,Diesel,automatic,2020,169 600 km,Grodzisk Mazowiecki,Mazowieckie,1 968 cm3
