,brand,model,price_in_pln,mileage,gearbox,engine_capacity,fuel_type,city,voivodeship,year
3138,bmw,BMW X1 xDrive28i Sport Line,50900.0,296 682 km,automatic,1 995 cm3,Diesel,Żory,Śląskie,2010
3139,bmw,BMW Seria 5 530d xDrive Luxury Line,72900.0,296 682 km,automatic,1 995 cm3,Diesel,Kutno,Łódzkie,2010
3140,bmw,BMW Seria 3,44900.0,203 000 km,automatic,2 993 cm3,Diesel,Sochaczew,Mazowieckie,2012
3141,bmw,BMW Seria 3 318d Touring,46000.0,203 000 km,automatic,2 993 cm3,Diesel,Groblice,Dolnośląskie,2012
3142,bmw,BMW Seria 5 530d xDrive,73900.0,185 000 km,automatic,1 997 cm3,Benzyna,Jeziorki Kosztowskie,Wielkopolskie,2013
3143,bmw,BMW X1 xDrive23d,44900.0,185 000 km,automatic,1 997 cm3,Benzyna,Iwonicz,Podkarpackie,2013
3144,bmw,BMW Seria 5 530d xDrive,67000.0,139 000 km,automatic,2 993 cm3,Diesel,Warszawa,Mazowieckie,2012
3145,bmw,BMW Seria 7 740d xDrive,53000.0,139 000 km,automatic,2 993 cm3,Diesel,Cieszyn,Śląskie,2012
3146,bmw,BMW Seria 5 520d Touring,50000.0,154 000 km,automatic,2 993 cm3,Diesel,Stężyca,Pomorskie,2014
3147,bmw,BMW Seria 5,44900.0,154 000 km,automatic,2 993 cm3,Diesel,Bolesławiec,Dolnośląskie,2014
3148,bmw,BMW Seria 5,69900.0,268 000 km,automatic,1 995 cm3,Diesel,Ząbki,Mazowieckie,2011
3149,bmw,BMW Seria 5 520d Touring Luxury Line,54500.0,268 000 km,automatic,1 995 cm3,Diesel,Białystok,Podlaskie,2011
3150,bmw,BMW X6 35d xDrive,46700.0,317 000 km,automatic,2 993 cm3,Diesel,Lublin,Lubelskie,2010
3151,bmw,BMW Seria 5,81999.0,317 000 km,automatic,2 993 cm3,Diesel,Toruń,Kujawsko-pomorskie,2010
3152,bmw,BMW Seria 3 320d Touring,49900.0,245 000 km,automatic,1 995 cm3,Diesel,Kaźmierz,Wielkopolskie,2014
3153,bmw,BMW X6,99000.0,245 000 km,automatic,1 995 cm3,Diesel,Zamość,Lubelskie,2014
3154,bmw,BMW Seria 7 730d,69999.0,169 000 km,automatic,2 979 cm3,Benzyna,Sieradz,Łódzkie,2014
3155,bmw,BMW Seria 5,40199.0,169 000 km,automatic,2 979 cm3,Benzyna,Dzierżoniów,Dolnośląskie,2014
3156,bmw,BMW X5 xDrive25d,148990.0,199 999 km,automatic,2 993 cm3,Diesel,Niedomice,Małopolskie,2011
3157,bmw,BMW Seria 3 320d xDrive,31500.0,199 999 km,automatic,2 993 cm3,Diesel,Nowy Świętów,Opolskie,2011
3158,bmw,BMW 1M,85500.0,300 000 km,automatic,1 995 cm3,Diesel,Oława,Dolnośląskie,2011
